Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
Napoli Femminile - Juventus | MATCH PREVIEW,7,276,2,@lucaromano8050,"Ragazze se domani ci metterete il cuore e l'anima, Vi porto tutte all'altare ""Vi sposo"" bellone mie.Forza Forza vi amo",0,Napoli Femminile
"Che bellezza, il Napoli Femminile! Ep. 6 - Martina Toniolo",8,164,5,@simonecongestri9562,Ciao sono Simone voglio fare amicizia perché brava aletta,0,Napoli Femminile
"Che bellezza, il Napoli Femminile! Ep. 6 - Martina Toniolo",8,164,5,@deannabaldi587,Fo,0,Napoli Femminile
"Che bellezza, il Napoli Femminile! Ep. 6 - Martina Toniolo",8,164,5,@lucaromano7243,Le reti su punizione calciate con il sinistro hanno un'eleganza balistica che i destri non hanno.brava,0,Napoli Femminile
"Che bellezza, il Napoli Femminile! Ep. 6 - Martina Toniolo",8,164,5,@lucaromano8050,Sei piemontese o Umbra?,0,Napoli Femminile
Milan - Napoli Femminile 1-1 | INTERVISTE,8,130,1,@lucaromano8050,Rete fantastica,0,Napoli Femminile
Milan - Napoli Femminile 1-1 | HIGHLIGHTS,8,389,4,@AlfiDin67,Bravissime ragazze !!!!! FORZA NAPOLI,0,Napoli Femminile
Milan - Napoli Femminile 1-1 | HIGHLIGHTS,8,389,4,@lucaromano7243,"Grande Sole, sempre indomita cercando di creare azioni, non ti possono condannare se tiri da lontano che và sempre bene anche Erzen brava, sbagliato è non passare una palla come ha fatto Pinna",0,Napoli Femminile
Milan - Napoli Femminile 1-1 | HIGHLIGHTS,8,389,4,@lucaromano7243,Grande Garnier,0,Napoli Femminile
Milan - Napoli Femminile 1-1 | HIGHLIGHTS,8,389,4,@lucaromano8050,Grande Golob,0,Napoli Femminile
Milan - Napoli Femminile | MATCH PREVIEW,10,156,1,@lucaromano7243,"Ciao Garnier sei un pilastro, forse vengo a vedere la partita, tenete duro",0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 3 - Martina Toniolo e Romina Pinna (con Luca Sepe),10,264,1,@lucaromano8050,"Dai Toniolo, una bella rete di testa",0,Napoli Femminile
